0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,Genre,Cluster
-0.47704437,0.54677254,1.5774202,-0.2402968,-0.48906943,0.8577082,0.56840414,0.14212765,-0.03361089,-1.076594,0.16341376,0.9861931,1.4740119,0.055880398,0.4327541,-0.9101067,-0.22509097,-1.5302738,-0.5225819,-1.7489744,-2.226118,-2.0657203,-1.3429189,-0.22837076,-1.1555161,-0.31127185,-0.4661974,-0.6706777,-0.72262156,-0.65948296,-0.7725433,-0.5571539,-0.53139716,-0.5089738,-0.37738743,-0.41538092,-0.22486246,-0.20120998,-0.00015073028,-0.5252148,-0.5720201,-0.37447459,0.13641565,-0.36678174,-0.15572704,1.336574,4.0128975,1.2373166,5.649782,1.166695,-0.46685356,-0.17762077,-0.50394404,-0.45218503,-0.43641198,-0.46766514,-0.29678747,-0.33558205,-0.38534668,-0.3976828,0.103826955,-0.026415052,-0.4842717,-0.5315044,-0.16162902,-0.19770549,-0.021348553,0.57553864,0.4937393,0.40019366,1.6233627,6.016439,0.53368175,-0.30743927,-0.3776252,-0.20170411,-0.17731918,-0.3032963,-0.33910358,-0.51541066,-0.50944734,-0.46883297,-0.43083647,-0.35658085,-0.23951961,-0.4241943,-0.43166038,-0.47437954,-0.50477797,-0.55147475,0.5707465,0.8582639,-0.17952041,-0.2374842,-0.5611557,-0.5990234,-0.3864381,-0.3675599,-0.4179227,-0.4575527,-0.49356535,-0.29960716,-0.35927173,-0.44570112,-0.52187675,-0.5393827,-0.54865324,-0.36422884,-0.38855922,-0.37411457,-0.4362248,-0.48044422,-0.41891682,-0.22338036,-0.35389277,-0.50272185,-0.47976655,-0.53328764,-0.58001953,-0.4876794,-0.30786404,-0.48101002,-0.26513666,-0.1663281,-0.45842668,-0.39585996,-0.4826499,-0.25718433,-0.34044644,-0.35206527,-0.28160807,-0.4467672,-0.29542306,-0.1860814,-0.5055183,-0.50777036,-0.50307494,-0.4953557,-0.5369885,-0.18876517,-0.2866035,-0.46506298,-0.5098875,-0.4213988,-0.36399743,-0.42644376,-0.47103852,-0.51123554,-0.48662937,-0.40568548,-0.46329916,-0.50900215,-0.51076835,beats,0
-1.8593032,-0.9372494,-1.9871705,-1.9030795,-4.5422816,-2.590964,-0.71420914,-1.9869825,-1.8137487,2.6048667,2.911019,-0.70713484,-1.22897,-0.9973808,-1.5303735,-1.3638844,-0.93590355,-1.3242501,0.6266035,0.102171786,0.34520087,-1.4913224,-1.9918969,-2.0450585,-1.789553,-0.3191285,-0.5097156,-0.7166882,-0.7879881,-0.6355415,-0.7879907,-0.6923015,-0.60369444,-0.7549399,-0.62347317,-0.75345707,-0.6841602,-0.59438473,-0.68273216,-0.60870546,-0.5956323,-0.49866915,-0.57269394,-0.54497397,-0.51022923,-0.53204495,-0.5852869,-0.5263022,-0.4599375,-0.5754894,-0.4876781,-0.11764351,-0.34703958,-0.36475447,-0.3117224,-0.34295845,-0.3932649,-0.5491745,-0.44472274,-0.54744524,-0.21946159,-0.37590393,-0.51270133,-0.5933969,-0.39757437,-0.42611557,-0.51448596,-0.42694375,-0.40484655,-0.36663276,-0.5153326,-0.4342225,-0.40754062,-0.3422955,-0.38794056,-0.4144679,-0.4352996,-0.30152327,-0.30146977,0.02983027,-0.21585017,-0.45979998,-0.43910912,-0.5182775,-0.5164079,-0.43684936,-0.50468206,-0.56294966,-0.56697744,-0.5958415,-0.5479968,-0.45354855,-0.5361871,-0.542889,-0.58821046,-0.6193892,-0.53332305,-0.49412683,-0.5257776,-0.54203737,-0.48721787,-0.462797,-0.5034251,-0.45841816,-0.52876097,-0.534353,-0.55783105,-0.36310086,-0.41407222,-0.4908939,-0.51078904,-0.48988265,-0.5172739,-0.5323981,-0.5239865,-0.55115926,-0.54573464,-0.596751,-0.6123213,-0.63640237,-0.5986844,-0.63789797,-0.4791713,-0.4768812,-0.54531056,-0.5442999,-0.53137475,-0.31620172,-0.410171,-0.49850956,-0.5766953,-0.53045917,-0.38838768,-0.19868994,-0.5609041,-0.5554602,-0.57020605,-0.5212291,-0.59691477,-0.20038082,-0.31570596,-0.52569646,-0.5719182,-0.49743998,-0.43603987,-0.49162206,-0.5321902,-0.6050283,-0.60228837,-0.4983502,-0.5256076,-0.566608,-0.5771033,beats,0
0.29816338,-0.66260654,-0.98181427,0.8768115,-0.10815619,-0.36669052,-0.094003856,0.26755583,-0.4242181,0.00031963838,-1.0069493,0.26900578,-0.024424136,0.85200095,1.756816,0.49482647,-0.308658,-0.49665737,0.5164476,0.0239838,0.1695575,0.092361316,-0.22133061,0.22842552,0.64453214,-0.31828448,-0.5087032,-0.7087093,-0.72632474,-0.5259999,-0.50894296,-0.4202282,-0.3520237,-0.4532884,-0.45464042,-0.6409177,-0.60101277,-0.51789105,-0.55772144,-0.5096576,-0.5199606,-0.46228564,-0.5106992,-0.44196862,-0.4081801,-0.47574598,-0.49405593,-0.4561276,-0.41672465,-0.52861243,-0.40878287,-0.22838198,-0.48338738,-0.4202899,-0.38294095,-0.42975807,-0.3723334,-0.45239413,-0.40120482,-0.38635626,-0.14554347,-0.10387186,-0.06388898,0.7495217,0.23091055,-0.14301458,-0.22915445,-0.2093611,0.0013831055,-0.06768506,0.4428539,0.12637356,-0.013737621,-0.21154684,0.17102355,0.47525403,0.040898565,-0.187264,0.0375657,1.2417384,-0.011832346,-0.30752802,-0.24823745,-0.22584775,-0.30451325,-0.21873373,-0.20929444,-0.15701462,-0.3046299,-0.33061773,-0.22074844,-0.15511394,0.61733997,1.1264269,1.2991631,-0.05157438,-0.251868,-0.082076505,-0.110567756,-0.30770308,-0.1297113,-0.10915769,-0.15088445,-0.18419796,-0.08744605,0.06325441,-0.163026,-0.08333307,-0.06434152,0.06388715,0.0479746,-0.020895878,-0.24797276,-0.29227734,-0.24477127,-0.0807567,0.15403196,0.37518626,0.084434,0.006595368,0.046068836,-0.20790596,-0.24699993,-0.29465798,-0.28551373,-0.3564952,-0.2667125,-0.203359,-0.2889118,-0.35602844,-0.4382571,-0.3717922,-0.26386014,-0.09815576,-0.10696294,-0.1678622,-0.19190717,-0.24362434,-0.3555583,-0.14318031,-0.23839462,-0.39544567,-0.4118347,-0.37055245,-0.3291277,-0.3618543,-0.41028404,-0.44696152,-0.39501947,-0.31235158,-0.42781466,-0.4763548,-0.49399763,beats,0
0.108303644,2.2421985,-2.364198,0.4717018,1.6724582,1.4548168,0.3470621,-1.2364686,1.9563881,1.2355198,1.7407731,-0.70863366,0.39862847,-0.024266671,-0.8530347,-0.80149186,-0.5036673,-0.32220235,0.21982402,-0.20535968,0.54654735,0.72393554,-0.044270646,-0.7991962,-1.0966314,-0.21172139,-0.39821225,-0.48507518,-0.50826204,-0.610542,-0.70417786,-0.515756,-0.22532669,-0.32418323,0.0015740716,-0.18054217,-0.2974466,-0.49571893,-0.51816845,-0.47774705,-0.38310868,-0.3737707,-0.40342608,-0.47716397,-0.2687093,0.018730983,-0.14321132,-0.07911218,0.34787875,-0.073429465,-0.17809492,-0.08345391,-0.17953481,-0.31536603,-0.18058595,0.24911895,-0.010510404,0.56398857,0.119225696,0.22217724,-0.03304151,0.38067776,-0.10062904,-0.17979598,-0.049235232,0.18135518,0.2768959,-0.02990749,0.057996113,-0.049793493,0.49671197,0.882041,2.5954757,0.67026234,1.425061,1.6045107,2.3646083,0.823727,1.7874322,3.389865,4.9917183,8.21963,2.9512792,4.396515,4.5945225,12.145423,5.979504,3.0665636,0.13731855,0.1736344,0.39146245,0.17597754,0.20535506,-0.32767895,-0.34089258,-0.24324577,-0.088930875,-0.33673418,-0.43086436,-0.45906246,-0.37929705,-0.4115365,-0.07788788,-0.22115076,-0.47856355,-0.5389676,-0.55835295,-0.35506433,-0.40730974,-0.45785162,-0.4466898,-0.4095727,-0.471982,-0.48422858,-0.4779292,-0.5083678,-0.53401905,-0.55842245,-0.51823205,-0.6334566,-0.5872762,-0.6025131,-0.47327107,-0.4748903,-0.546326,-0.5492324,-0.5308915,-0.31517106,-0.4077913,-0.48879823,-0.5509185,-0.53006196,-0.38951555,-0.19929497,-0.56272197,-0.5566096,-0.57255876,-0.5243513,-0.5992253,-0.20035258,-0.31531563,-0.5276371,-0.5756136,-0.5008526,-0.43916187,-0.4968108,-0.53584886,-0.6107356,-0.6071042,-0.50116694,-0.52797425,-0.5680467,-0.57863146,beats,2
-0.20190997,-0.89920455,-0.099027246,-0.29763412,-0.44770172,-0.4764575,-1.1353656,-0.26100433,-0.03710434,-0.7143403,-1.2946172,-0.41948777,-0.3951203,0.9270597,1.4739884,0.4699722,0.397693,0.7628056,0.30720922,1.0027518,1.1169717,1.2485615,1.087135,1.1181636,0.8308429,-0.008258923,0.27402517,-0.08671113,0.21960926,0.33994094,-0.11172294,-0.103339694,0.1161877,0.26065207,0.16077717,0.35704175,-0.15477762,-0.14864159,-0.41795897,-0.29860562,-0.1625689,-0.23963998,-0.28740576,-0.31579617,-0.39434266,-0.43355584,-0.3780996,-0.3492514,-0.053081796,1.0389155,0.50302523,-0.3236817,-0.29596758,-0.314407,-0.37557372,-0.40671447,-0.33284712,0.0410887,0.083590046,-0.2549109,-0.16780707,-0.27987605,-0.24838986,-0.27298787,-0.3038626,-0.29484197,-0.26858145,0.08464005,0.036128134,-0.33093923,-0.3738137,-0.28798693,-0.012091581,0.02391303,-0.26251692,-0.38826257,-0.3841931,-0.2565969,-0.25874567,-0.3220084,-0.3978016,-0.2678474,-0.22052914,-0.24863735,-0.35857046,-0.24442354,-0.24130824,-0.29401836,-0.29292598,-0.29902717,-0.232631,-0.21463998,0.030864395,0.24799062,-0.029539384,-0.13656944,0.032024007,-0.11081724,0.24825571,0.06311101,0.13555878,0.043501806,0.030299364,0.014612198,0.44341886,0.16326416,0.03241865,-0.19875151,-0.24169742,-0.3049009,-0.29053602,0.13153726,0.104820654,0.40006253,0.63155925,0.47455263,0.020721337,0.24922356,0.3115885,0.11353176,-0.07365195,-0.00073975365,0.100655474,0.072916,0.30818552,0.053210292,-0.050758097,0.13425136,0.18035579,0.070165716,0.34968406,0.18714166,0.038933598,0.025909994,0.14396429,0.030543359,0.00082480983,-0.011744893,0.06822845,-0.03890541,-0.078861006,-0.06296381,0.0028490608,-0.11026901,-0.10764233,-0.14181921,-0.14638478,-0.10456554,-0.16459411,-0.1322243,-0.046215896,-0.17653814,-0.113369726,beats,2
-0.7919399,0.08970538,-2.7737978,-0.4872913,0.9608831,-1.965492,-0.67071116,0.77678907,-2.0472152,-0.3459945,1.6537998,-1.3493271,0.5681492,-1.2657453,-0.36921516,1.3659158,1.445369,0.14776333,-0.21307684,-1.4056407,-1.6806414,-1.1701621,-0.78753024,-0.9866583,-1.4015785,-0.31888944,-0.5096678,-0.71669513,-0.7959104,-0.75435424,-0.81697464,-0.6908061,-0.5927222,-0.71664906,-0.58073056,-0.5005729,-0.28273898,-0.45876172,-0.60778457,-0.60471505,-0.5932285,-0.49643293,-0.56246054,-0.5312269,-0.5060113,-0.5254825,-0.528465,-0.30962035,0.10592308,-0.097609945,-0.30005464,-0.19426323,-0.50105387,-0.45944658,-0.44584015,-0.4822854,-0.4201755,-0.39837027,-0.3076579,-0.3087916,-0.13041927,-0.055566117,-0.35875243,-0.36823243,-0.2874255,-0.32464495,-0.39894485,-0.3583928,-0.32008296,-0.3077393,-0.18700185,-0.13170718,0.0677859,-0.17737438,0.2136793,0.40851855,0.60207814,-0.011705487,-0.21160513,-0.2084819,-0.14568138,-0.2711563,-0.26663536,-0.119784914,-0.07216668,0.061320346,-0.27740267,-0.24362962,-0.4515483,-0.44685274,-0.32150868,-0.17342159,-0.1689665,-0.3107282,-0.39140955,-0.21356304,0.088486284,0.10059533,0.12902212,-0.30369726,-0.3073616,-0.33002946,-0.43581185,-0.4235248,-0.4904826,-0.4756426,-0.4852822,-0.32856718,-0.37803632,-0.4424248,-0.45757297,-0.4447221,-0.43513012,-0.40851474,-0.48392606,-0.537472,-0.5407559,-0.60777086,-0.61975795,-0.643709,-0.60021055,-0.6386868,-0.48010764,-0.4770412,-0.5472659,-0.54526454,-0.5216672,-0.30868816,-0.39655071,-0.48466495,-0.559825,-0.51993823,-0.38416094,-0.19723724,-0.55776805,-0.5534216,-0.5700837,-0.5224818,-0.59684956,-0.20006323,-0.31507707,-0.52324796,-0.5692798,-0.49568066,-0.43580666,-0.49374717,-0.5317725,-0.60625386,-0.6036318,-0.49877843,-0.5255993,-0.5657312,-0.57616925,beats,0
0.20414902,0.689199,-0.5639052,-0.9793114,0.39835608,-1.1021695,0.023381697,-0.5695664,-0.1949969,-0.46280253,-1.0277605,0.09422405,-0.62012976,1.7852032,0.24878532,0.040963043,-0.29831383,-1.1770105,-0.7561986,-0.5210491,1.6816878,-0.28058356,-0.17882869,0.554107,-0.20324251,-0.27526915,-0.40601256,-0.635706,-0.71644753,-0.31142443,-0.6742933,-0.5135894,-0.3798428,-0.60875946,-0.16200341,-0.36959672,-0.29326856,-0.3343566,-0.38064638,0.037905857,-0.36030647,-0.3941471,-0.3176998,-0.42267498,0.32815325,0.0005200582,-0.27099743,0.112531826,0.3300117,-0.27120847,-0.41920382,-0.16314536,-0.44551575,-0.37613174,0.5955156,0.42463452,-0.32721025,-0.0245141,0.80379677,1.014961,0.9881188,1.0081362,-0.26950166,-0.29384747,0.4882312,0.55261946,-0.26873654,-0.34138966,1.0642823,1.9592835,0.44537038,1.33795,0.08265626,-0.25540328,-0.31425038,-0.31012744,-0.17079327,0.24278489,0.01386587,4.113892,2.915967,-0.13936563,-0.21651925,0.480816,2.1126018,1.0843222,4.029469,2.0838714,0.08422594,0.32540673,1.908291,1.1316675,4.4112506,0.03442358,-0.12831414,-0.0036211126,-0.3209311,-0.050703023,-0.2796549,-0.30437502,-0.39480722,-0.20651932,-0.082117766,-0.058203466,-0.35139793,0.1789603,0.17731598,-0.18564893,-0.3434246,-0.2718178,-0.44789216,-0.4867633,-0.48840237,-0.5002082,-0.51496255,-0.4584872,-0.4482789,-0.55891174,-0.3176548,-0.44178826,-0.44572723,-0.29978982,-0.42027462,-0.40873918,-0.50363225,-0.5333698,-0.5251007,-0.31299093,-0.4037529,-0.49045834,-0.5638144,-0.51265675,-0.37330562,-0.19359966,-0.5374357,-0.5191356,-0.5354245,-0.49506274,-0.5648267,-0.19010012,-0.29040343,-0.47655517,-0.5163634,-0.4506888,-0.3885412,-0.41957834,-0.41926268,-0.47074825,-0.5160567,-0.45100176,-0.48173812,-0.51832956,-0.52846706,beats,2
1.3597302,-0.92220193,0.20107001,0.8643714,0.46493632,0.9988815,0.8702083,0.7455385,0.41794407,0.6706037,0.78812736,0.5312886,0.18271525,1.6567863,1.1143093,0.74680483,0.9226909,0.2822595,0.696376,0.8307311,1.7173095,0.7176899,0.3108421,0.8559955,0.8347316,0.15881066,0.15487915,0.44786873,0.9470998,0.8385659,0.19903167,0.0271007,-0.06800645,0.0031036683,0.83162636,1.04081,0.52146375,-0.20756581,-0.1017492,-0.03713505,-0.17984179,-0.3721625,-0.3594799,-0.3895302,-0.28655097,-0.34519058,-0.4078701,-0.3561015,-0.18789968,-0.2974357,-0.27452976,-0.113753475,-0.24976052,-0.30453923,-0.15631521,-0.18272002,-0.24173872,-0.3679479,-0.3749055,-0.33955306,-0.14390616,-0.14580487,-0.3757659,-0.3505235,0.54407936,0.19084333,-0.30556113,-0.29633752,-0.111080736,-0.17257799,0.23762041,0.11906232,-0.16682568,-0.2716924,-0.2527148,-0.21063878,-0.09297174,-0.15990132,-0.12642977,1.0303862,1.0345337,-0.08135305,-0.20844513,-0.09542391,-0.18531859,-0.043061465,0.12106086,0.31356078,0.08022017,-0.030704489,1.2006103,0.82402825,0.09518688,-0.0019670099,0.9062436,1.9592695,1.0346128,0.7148577,0.7386915,0.952308,0.39610857,0.7934633,0.8895384,1.0079726,0.9071667,3.004213,3.2894604,0.29069123,0.24508214,0.97210044,1.3051884,1.245206,1.4284158,1.3929405,1.9978427,1.6759322,2.176198,2.774273,3.0355546,1.5466319,2.3896239,3.9976993,1.5905333,1.8036557,2.0537436,2.8068457,2.2752435,1.5984975,1.8292273,2.2734017,1.7478065,2.1474416,1.8445795,0.4488323,1.8652186,2.1685116,2.5738955,2.2924511,2.6256042,0.9800884,1.5387785,1.2857897,1.9019663,1.3996022,0.9440624,1.1036314,2.4945586,2.1138787,1.9404018,1.5034633,2.1113827,2.4191666,2.7287805,beats,4
-0.2547982,-1.0307888,-0.17978041,1.7408471,1.3267621,1.5928235,0.7333365,0.6504412,0.55346817,0.85213846,0.25106698,0.2522637,-0.17015697,0.7488761,1.6147646,0.8266126,0.56608456,0.21203184,0.7341551,0.15573572,0.025470456,0.9522054,0.7791129,0.8737384,0.8137991,-0.2589363,-0.3709112,-0.4520584,-0.558948,-0.22590725,-0.24189167,-0.5254075,-0.31156853,-0.5682044,-0.42614198,-0.35679072,-0.57893246,-0.4599419,-0.5410814,-0.56102747,-0.52377045,-0.46727502,-0.5552484,-0.5323555,-0.5044115,-0.47954223,-0.5210515,-0.5335387,-0.48361263,-0.56514406,-0.3422053,-0.1799019,-0.53497547,-0.4310426,-0.41111308,-0.39154816,-0.20590042,-0.33934718,-0.42736506,-0.50744444,-0.2063748,-0.34694225,-0.48654312,-0.48231906,-0.25053647,-0.38265055,-0.440388,-0.39413306,-0.41318893,-0.38729656,-0.4939234,-0.39031565,-0.36947063,-0.32032347,-0.2827686,-0.22337292,-0.31741643,-0.28770396,-0.29884917,-0.4719425,-0.43288323,-0.27674082,-0.13519904,-0.11806877,-0.4392454,-0.37057352,-0.40276572,-0.35468534,-0.41101918,-0.443203,-0.34747133,-0.3614878,-0.39964044,-0.39819112,-0.47702038,-0.5051414,-0.36871868,-0.32536864,-0.37352204,-0.44759923,-0.29878613,-0.08243883,-0.3490208,-0.3838079,-0.38880083,-0.33487043,-0.45899528,-0.2970262,-0.27732235,-0.34129813,-0.3815301,-0.26550967,-0.32262003,-0.22139905,-0.3588587,-0.41906786,-0.3862569,-0.3169921,-0.367088,-0.37411353,-0.2540494,-0.33539227,-0.32307765,-0.3104326,-0.23999512,-0.32379118,-0.3081518,-0.20145251,-0.25509754,-0.28831264,-0.34120336,-0.33815154,-0.26134494,-0.15429178,-0.3957155,-0.37828517,-0.43460575,-0.34077746,-0.36675894,-0.12101701,-0.17086305,-0.104363106,-0.43602818,-0.37855247,-0.37388158,-0.42051104,-0.4239347,-0.49379596,-0.47794062,-0.4142126,-0.43433422,-0.4656865,-0.40360382,beats,0
0.56899893,-0.2070155,-1.2022755,0.31955335,-0.7056049,0.61766887,-1.0233839,-0.48666906,-0.48138002,0.0673812,-0.5200645,0.204033,-0.76500475,-0.44902015,-0.09775759,-0.17449024,0.7564422,1.1289392,0.011807714,-0.058670938,0.7851529,0.51655763,2.109282,0.2535477,-0.050033346,-0.31253546,-0.47851905,-0.62655014,-0.70985204,-0.6712094,-0.69001734,-0.4870755,-0.3465255,-0.4367264,-0.4950452,-0.6203034,-0.47666836,-0.47988838,-0.6138092,-0.48495296,-0.2658784,-0.12839392,-0.43137184,-0.45670804,-0.44748428,-0.40680242,-0.3891531,-0.40932068,-0.17834446,-0.31419468,-0.3201441,-0.3530686,-0.47112665,-0.39828068,-0.3657722,-0.3454313,-0.36580026,-0.4740757,-0.3790146,-0.4436045,-0.20339982,-0.31110638,-0.41769144,-0.45850596,-0.3182652,-0.33496758,-0.3690469,-0.34768152,-0.24124025,-0.16432843,-0.19777402,-0.33616632,-0.232629,-0.12837681,-0.17029938,-0.32044688,-0.36873972,-0.25457004,0.057897057,0.54590756,-0.42267716,-0.35792637,-0.35969526,-0.12255861,-0.16414343,-0.25366512,-0.34358305,-0.22309664,0.028666114,-0.20319617,-0.33802158,-0.2625318,-0.11741683,-0.31815568,-0.35762596,-0.23234388,-0.15708202,-0.32859558,-0.3188802,-0.18657494,-0.23486003,-0.34347928,-0.33104852,-0.34822723,-0.38975823,-0.32849646,-0.3869611,-0.1736722,-0.22038399,-0.26106536,-0.2627806,-0.25193432,-0.20888485,-0.13217776,-0.17912115,-0.16637483,-0.19762607,-0.16144809,-0.16957687,-0.25846308,-0.12503508,0.01378173,0.027656743,-0.12404985,-0.22319394,-0.17778932,0.0030663302,-0.0015309801,-0.13243873,-0.22750472,-0.23897998,-0.19693899,-0.21427235,-0.08884937,-0.07457106,-0.15987532,-0.25842202,-0.20291094,-0.27559596,-0.1326994,-0.20679747,-0.27307612,-0.401224,-0.34180388,-0.32897788,-0.39011958,-0.4441097,-0.5018032,-0.5398754,-0.4548627,-0.48098025,-0.5090297,-0.5297562,beats,0
0.17535998,1.0276821,-0.6498043,-0.770171,-0.04338548,0.16389507,-1.2952046,0.48211107,-0.4413175,0.7119122,0.37278065,0.49206233,-0.060549583,-0.9897668,-1.0420865,-0.28160298,-1.2895429,-1.3909278,-0.6194287,0.18985328,2.9910815,-0.015885444,-0.5233366,-0.6855322,-1.0026991,-0.30491695,-0.48214957,-0.63159037,-0.41510126,-0.40496764,-0.49619895,-0.36919573,-0.27476746,-0.45927453,-0.52160275,-0.5307965,-0.4939512,-0.41853687,-0.22377603,-0.119021185,-0.24211888,-0.29524323,-0.3314587,-0.3812006,-0.22603086,-0.18980785,-0.11678794,0.1915392,-0.31762776,-0.5003149,-0.4233519,0.0036009925,-0.06721706,-0.009296977,2.8306992,2.3033218,-0.31257385,-0.24318174,-0.012711908,-0.17290321,-0.136326,-0.2520032,-0.40126076,-0.5102328,-0.2933036,-0.27867216,-0.29323506,-0.27394244,0.27734253,0.61210686,0.0011409033,-0.36472195,-0.30591935,0.023902487,0.042238314,0.5148018,0.39911845,-0.10931281,-0.154991,0.39137414,0.60153276,-0.32554677,-0.36705422,-0.262454,-0.13063669,-0.16807315,-0.13129006,-0.054356053,0.14949216,0.2509938,0.153231,-0.029061543,-0.28884938,-0.35748646,-0.30620465,-0.10358465,-0.12884508,-0.27877602,-0.308573,-0.11404149,-0.26832607,-0.2401425,-0.4172014,-0.37418112,-0.45349115,-0.44960466,-0.38323167,-0.29056463,-0.35319346,-0.45203182,-0.44962814,-0.46946707,-0.49298063,-0.5064194,-0.4364633,-0.432385,-0.5203716,-0.5723207,-0.56721604,-0.5609976,-0.52352315,-0.57335883,-0.45577213,-0.4598863,-0.5000817,-0.4844933,-0.4536534,-0.28647244,-0.38301346,-0.44667,-0.47558087,-0.4658667,-0.3297298,-0.16507563,-0.4274951,-0.3920594,-0.3125755,-0.3463316,-0.4627032,-0.18312089,-0.2875943,-0.4714796,-0.52763313,-0.46238717,-0.4071048,-0.4727834,-0.5026908,-0.57747585,-0.5758358,-0.48098025,-0.5129527,-0.5520755,-0.56307924,beats,0
1.2772946,0.7919559,-2.7450845,1.3797297,-0.31621534,-0.36011308,1.0925198,0.4148478,1.9631649,-0.5891869,-0.6823614,-0.4187317,-0.48799583,2.2857995,1.3777314,1.045985,0.6124733,-0.20000261,-0.40892446,-0.14197104,2.0517817,0.77464217,0.3709313,0.42589864,1.711571,-0.2003434,0.45147154,1.1700783,0.5439516,1.768557,1.2009573,0.7716344,0.5136707,-0.036213454,-0.08647825,-0.23603953,-0.13715644,-0.34710002,-0.40471396,0.12280551,-0.03578182,-0.37272015,-0.39587766,-0.38573697,-0.23593698,-0.26791814,-0.45971206,-0.41556826,-0.17816596,-0.086240165,-0.22849742,-0.2125711,-0.11565428,-0.16596699,0.43751708,1.6270051,0.06657496,0.31010142,0.15492924,0.31829295,0.024974404,0.07561558,0.94691,2.257165,0.40889615,1.2004646,0.55095994,-0.22967735,0.015509093,1.000667,1.8323196,0.02879548,0.2842113,-0.15767962,-0.19829692,0.33981058,0.026077226,-0.16328523,-0.13442275,0.118133344,1.185027,0.6264636,0.5444954,1.945296,1.2776827,1.4045624,0.7215156,1.2744321,0.7810082,4.422115,1.918844,3.0354052,6.1716003,3.1691837,4.08052,2.6267672,2.2495337,0.8050672,2.3422158,1.3650723,0.8176881,0.86984825,0.36916447,0.463815,0.6246602,0.7430564,2.566585,0.36526245,0.18351166,0.18439072,-0.011698109,0.33792132,0.3914837,0.77014744,0.09077345,0.33242524,0.3368517,0.20777065,0.024462061,-0.047460623,0.094547056,0.050911468,0.012910412,0.056557402,-0.025147429,-0.22941957,-0.19137637,-0.12630425,-0.2012813,-0.22417594,-0.22654817,-0.19653443,-0.2028592,-0.123333536,-0.26883423,-0.22504836,-0.2834561,-0.26318797,-0.22308742,-0.09151712,-0.08355724,-0.20797347,-0.17014506,-0.14655443,-0.16248007,-0.05673978,0.14947008,0.23358846,0.06731335,0.4151294,0.16374284,0.1403584,0.35574865,beats,2
0.20339505,-1.1114349,-0.68895096,-0.47716904,-0.37105718,-0.8202158,-0.17208354,0.20480049,0.7180362,0.44165528,0.11431672,0.15985988,0.6389198,0.8052113,1.7738011,0.40003994,0.75828105,1.1086808,0.86897933,1.3731598,0.40071306,0.765495,1.3279113,0.72319394,0.6893333,-0.056838043,0.102708645,0.66515505,0.17100656,-0.45449328,-0.55953133,-0.28623217,-0.41525456,-0.5863117,-0.51796246,-0.6066994,-0.53755677,-0.51218075,-0.5278888,-0.49616894,-0.47201163,-0.3684055,-0.43220615,-0.456433,-0.45274138,-0.4757726,-0.5104776,-0.4831794,-0.41015142,-0.4928244,-0.4271561,-0.36706737,-0.45696044,-0.32980108,-0.36038786,-0.38587394,-0.3061727,-0.37363413,-0.31924313,-0.3660051,-0.19135834,-0.30429482,-0.3552566,-0.2828163,-0.30478853,-0.35612613,-0.3855517,-0.3117476,-0.30891243,-0.34521297,-0.4477067,-0.38079184,-0.30997425,-0.2757545,-0.30492753,-0.37852967,-0.35972577,-0.23092286,-0.23759769,-0.40560535,-0.39067692,-0.23542088,-0.20757845,-0.18155739,0.58266413,0.8593153,-0.18571979,-0.31895933,-0.20343824,-0.09452832,-0.07821753,-0.043063488,0.38160148,1.5579937,0.09073703,-0.29196054,-0.14690194,-0.00741671,0.14194663,0.77781916,1.66964,-0.09949335,-0.017331626,-0.14187199,-0.17604744,0.23602223,0.09265533,-0.14701094,0.16662656,0.10783926,0.22070749,0.18213138,-0.08450643,0.039535698,-0.00097059086,0.2863243,0.004137933,-0.06587386,0.09293118,0.29447603,0.015924528,0.10940825,0.18490312,0.0054537053,0.091032386,0.119572625,0.2146675,0.029592084,-0.02090275,0.14426465,0.17056012,0.117962584,-0.038036425,0.018593522,0.17699933,0.087364756,0.07062612,0.086995974,0.04519356,-0.051946566,-0.02431709,-0.054532487,-0.03432475,0.0103680985,-0.027308755,-0.027527705,0.10117759,-0.032068375,-0.035806704,-0.06615536,0.0076069683,-0.049167532,-0.04435555,beats,2
